RSSD9001,RSSD9010,RSSD9348,RSSD9999
818401,MAIN ST BK,3469354,20200331
818540,FIRST NB OF MANNING,1491838,20200331
818559,FIRST ST BK OF RED WING,1127548,20200331
818652,STOCKMENS NB,0,20200331
819154,FIRST SECURITY ST BK,1135057,20200331
819172,PEOPLES SVG BK,0,20200331
819453,BANK OF ODESSA,1053339,20200331
819556,CONCORDIA B&TC,2557414,20200331
819855,PEOPLES BK,2814528,20200331
820048,FIRST NB AMES IA,1202258,20200331
820301,JEWETT CITY SVG BK,0,20200331
820477,MIDLAND FS&LA,2693992,20200331
820842,BLOOMSDALE BK,1416505,20200331
820879,FIRST FS&LA,4028860,20200331
821036,PEOPLES BK KANKAKEE CTY,1201813,20200331
821157,GOOSE RIVER BK,1123803,20200331
821559,MINNESOTA FIRST CREDIT & SVG,0,20200331
821643,ASHTON ST BK,1250419,20200331
821906,SALISBURY B&TC,2693273,20200331
822042,SOUTHERN MI B&TC,1207824,20200331
822051,CITIZENS ST BK OF ROSEAU,2613589,20200331
822275,WINTER HILL BK FSB,0,20200331
822408,LITCHFIELD BC,2937100,20200331
822556,TEXAS EXCH BK SSB,0,20200331
822631,MIDLAND CMNTY BK,2609489,20200331
822846,FIRST ST BK,2592705,20200331
823076,GUARDIAN SVG BK,0,20200331
823133,PEOPLES NB OF KEWANEE,1491801,20200331
823142,DU QUOIN ST BK,1099748,20200331
823450,FIRST NB,2522337,20200331
823478,NORTHEAST CMNTY BK,3793143,20200331
823553,BANK OF DENTON,0,20200331
823638,FIRST BK OF COASTAL GA,1246252,20200331
823656,FIRST ST BK SOUTHWEST,2399678,20200331
824242,BENTON CTY ST BK,1491708,20200331
824653,TEXAS HERITAGE NB,3220836,20200331
824671,PHOENIXVILLE FED B&TC,0,20200331
824738,FIRST NB LACON,1208988,20200331
825146,MORTON CMNTY BK,2762795,20200331
825454,FIRST MO ST BK,1491463,20200331
825548,COMMUNITY ST BK OF MO,0,20200331
825753,CITIZENS INDEPENDENT BK,1129029,20200331
825847,FARMERS T&SB,2630773,20200331
825940,BANK OF BUFFALO,1096297,20200331
826451,AMERICAN EXCH BK,2816858,20200331
826648,MEDIAPOLIS SVGS BK,2291398,20200331
826956,CHOICE FNCL GRP,1125030,20200331
827355,FIRST NB OF NEVADA,2090751,20200331
827458,DAKOTA WESTERN BK,1124798,20200331
827560,FINANCE FACT,0,20200331
828110,PENNSVILLE NB,1132757,20200331
828174,FIRST FS&LA OF VALDOSTA,0,20200331
828473,CITIZENS SVG BK,0,20200331
828651,ANB BK,2942702,20200331
829032,BCBANK,1141115,20200331
829041,CITIZENS B&TC,1099140,20200331
829050,BANK NA,1056684,20200331
829452,COMMERCIAL BK,1053339,20200331
830113,FORT JENNINGS ST BK,2524443,20200331
830252,LYTLE ST BK OF LYTLE TX,0,20200331
830355,FIRST NB&TC,1055762,20200331
830542,CBI B&TC,1203899,20200331
830645,FARMERS BK OF MOUNT PULASKI,0,20200331
830748,GERMANTOWN T&SB,1098741,20200331
831008,GUILFORD SVG BK,5419700,20200331
831352,BANK OF TURTLE LAKE,1126523,20200331
831576,BANKTENNESSEE,3610437,20200331
831642,FIRST CITIZENS ST BK,1203536,20200331
831875,FIRST FS&LA,3824476,20200331
831941,TAYLOR COUNTY BK,1119105,20200331
832528,CLAY CTY BK,1427211,20200331
832546,WEST SHORE BK,1206667,20200331
833404,FALL RIVER FIVE CENTS SVGS BK,3320978,20200331
833749,WOODTRUST BK,1020582,20200331
833758,HEARTLAND TRI-ST BK,4361035,20200331
833851,FIRST ST BK OF SWANVILLE,1124622,20200331
834175,LAWRENCEBURG FED BK,0,20200331
834755,LAKE BK,4792022,20200331
835079,COVINGTON S&LA,3828120,20200331
835257,COMMUNITY BK MANKATO,1127847,20200331
835378,BEARDSTOWN SVG SB,0,20200331
835444,BANK OF HERRIN,2527024,20200331
835613,SECURITY B&TC,2952484,20200331
835659,TRI-COUNTY TC,1064979,20200331
835743,BANK OF HOLLY SPRINGS,2590644,20200331
835770,FOX VALLEY SVG BK,0,20200331
836656,FARMERS & MRCH BK,1053526,20200331
836843,MIDWESTONE BK,1245228,20200331
836852,ROUNDBANK,1142989,20200331
837000,FIRST NB OF LONG ISLAND,1048894,20200331
837046,CORYDON ST BK,1133615,20200331
837149,FIRST CMNTY BK,2156451,20200331
837158,FIRST NB&TC,1061316,20200331
837354,FIRST NB OF WASECA,1122534,20200331
837448,WARREN-BOYNTON ST BK,1207459,20200331
837541,FARMERS ST BK OF HOFFMAN,1491520,20200331
837608,ROLLSTONE B&T,4299147,20200331
837653,HEARTLAND ST BK,1134966,20200331
837840,MERCHANTS & FARMERS BK,1995523,20200331
837952,FLINT HILLS BK,0,20200331
837970,FIFTH DIST SVG BK,0,20200331
838155,PEOPLES ST BK FAIRMOUNT ND,2359328,20200331
839068,SECURITY ST BK,1102451,20200331
839246,BANK OF COLUMBIA,1132140,20200331
839255,FNB CMNTY BK,1063619,20200331
839572,LIBERTY SVG BK FSB,3828698,20200331
839817,FMRS & TRDRS BK OF CAMPTON,1071539,20200331
839974,GRAHAM S&LA SSB,3799006,20200331
840019,CITIZENS BK,2262268,20200331
840251,HOME B&TC,1141722,20200331
840354,FIRST FNCL BK WINNEBAGO,1843576,20200331
840363,FIRSTBANK SW,1108707,20200331
840578,NELSONVILLE HOME & SAVINGS,0,20200331
840747,FARMERS ST BK,1204832,20200331
841472,MUTUAL SVGS BK,3252659,20200331
841753,CITY B&TC,2625283,20200331
841838,CIVIS BK,1143203,20200331
842376,WEST VIEW SVG BK,2140115,20200331
842460,LONE STAR NB,2325350,20200331
842853,UNITED MINNESOTA BK,1128451,20200331
843476,CORNERSTONE BK,0,20200331
843542,FIRST ST BK OF WARREN,1097463,20200331
843953,FOWLER ST BK,2006471,20200331
844053,SECURITY NB OF OMAHA,1140323,20200331
844138,SIMMESPORT ST BK,0,20200331
844455,FIRST NB IN FREDONIA,1064081,20200331
844567,POINTBANK,3353837,20200331
845247,EDMONTON ST BK,1098031,20200331
845443,FIRST IA ST BK,2139708,20200331
845452,ORMSBY ST BK,1124574,20200331
845573,SPENCER SVG BK S&LA,0,20200331
846132,DEWEY BK,1201390,20200331
846619,CORTLAND SVG & BKG CO,1130931,20200331
846945,BADGER BK,1247727,20200331
847157,UNITED CMNTY BK,1126242,20200331
847979,COMMUNITY SVGS BK,0,20200331
848248,FIDELITY BK,1491641,20200331
848453,BANK OF HOUSTON,5297083,20200331
849076,HENDERSON FSB,0,20200331
849348,COMMUNITY ST BK,1131424,20200331
849357,FIRST NB,1838068,20200331
849432,BANK OF MONROE,2722892,20200331
850036,FIRST AMER BK,1199974,20200331
850054,FIRST NB IN ORD,1052846,20200331
850456,GOPPERT ST SVC BK,1051380,20200331
851060,ATASCOSA BK,0,20200331
851172,CITIZENS BLDG & LOAN SSB,4880358,20200331
851239,POCA VALLEY BK,2152734,20200331
851631,BETTER BKS,1095058,20200331
852218,JPMORGAN CHASE BK NA,1039502,20200331
852254,UNION BK,1126372,20200331
852320,TRUIST BK,1074156,20200331
852357,HOME EXCH BK,1056910,20200331
852544,SOUTHERN BANCORP BK,1248939,20200331
852704,GENESEE REGIONAL BK,3644722,20200331
852713,QNB BK,1118434,20200331
852973,PIONEER TR BK NA,1404735,20200331
853112,HEARTLAND BK,1399073,20200331
853251,UNITY NB OF HOUSTON,0,20200331
853671,OCONEE FS&LA,4234054,20200331
853747,CITIZENS NB OF ALBION,2473260,20200331
853804,BANK OF CANTON,3223855,20200331
853934,COMMUNITY ST BK,1134199,20200331
853952,CENTRAL TR BK,1094314,20200331
854173,INVESTMENT SVG BK,0,20200331
854351,BANK OF HAMILTON,1966215,20200331
854454,JEFFERSON BK OF MO,1094314,20200331
854548,OMNIBANK,0,20200331
854753,SAINT CLAIR ST BK,1128723,20200331
854847,FIRST ST BK,1204887,20200331
855143,RIVERWIND BK,0,20200331
855264,FIRST NB,2755153,20200331
855303,CITIZENS NB OF HAMMOND,0,20200331
855563,MURPHY BK,0,20200331
855648,LAURENS ST BK,1204113,20200331
855741,BANKORION,1210048,20200331
855844,ANNA-JONESBORO NB,1142877,20200331
855956,UNION ST BK OF HAZEN,1128590,20200331
856159,SAINT MARTIN NB,0,20200331
856243,FIRST NB OF OTTAWA,2791816,20200331
856346,FARMERS ST BK,2321398,20200331
856458,BANK OF HAZELTON,0,20200331
856542,BREDA SVG BK,3943528,20200331
856748,CITIZENS BK,1131077,20200331
856869,POWELL ST BK,0,20200331
856944,STATE BK BROOKS,0,20200331
857259,BANK OF GREELEY,1472006,20200331
857455,TEJAS BK,3951998,20200331
857576,WEST TOWN B&TC,4899640,20200331
857745,LIBERTYVILLE SVG BK,2260376,20200331
857811,MAUCH CHUNK TC,3045011,20200331
857875,MID SOUTHERN SVG BK FSB,5213074,20200331
857941,GREAT RIVERS BK,4805632,20200331
858153,STATE BK OF CANTON,0,20200331
858443,FIRST NB OF AVA,1134603,20200331
858452,BANK OF PRAGUE,1050730,20200331
858528,BANK OF MARION,1132391,20200331
858818,WSB MUNICIPAL BK,0,20200331
858854,CITIZENS ST BK,2111562,20200331
859002,EASTHAMPTON SVG BK,3728930,20200331
859141,AVAILA BK,1203451,20200331
859552,BANK OF THE WEST,1141384,20200331
859655,BANKERS BK,1138209,20200331
859712,RIDGEWOOD SVG BK,0,20200331
860053,SUNRISE BKS NA,1139103,20200331
860147,FIRST NB PANA,0,20200331
860231,FARMERS ST BK EMDEN,0,20200331
860259,PREMIER BK,4458113,20200331
860334,BANK OF ZACHARY,1086056,20200331
860352,DAKOTA HERITAGE BK,1125674,20200331
861153,HAVILAND ST BK,4873033,20200331
861304,ELMIRA SVGS BK,0,20200331
861658,FIRST SECURITY BK,1123401,20200331
861742,PIONEER ST BK,1207178,20200331
861854,FIRST ST BK,2812832,20200331
862057,BANK OF CMRC,2124795,20200331
862141,TRUBANK,2048789,20200331
862945,CENTER POINT B&TC,1203910,20200331
863362,BRAZOS NB,3530218,20200331
863607,NATIONAL GRAND BK OF MARBLEH,1115406,20200331
863652,FARMERS ST BK,1717707,20200331
863746,FARMERS & MRCH SVG BK,2558484,20200331
864378,CITIZENS FSB,0,20200331
864471,PIEDMONT FSB,0,20200331
864846,FIRST NB OF NORTH AR,2027412,20200331
864855,FIRST ST BK OF HEALY,0,20200331
865142,IOWA ST BK,1209798,20200331
865151,LEGENDS BK,1119271,20200331
865450,PROFINIUM,1128527,20200331
865544,CLEAR LAKE B&TC,1840221,20200331
865759,UNION ST BK,3834831,20200331
865852,FARMERS ST BK OF UNDERWOOD,1128385,20200331
866000,GLENS FALLS NB&TC,1048812,20200331
866055,CHARIS BK,5193091,20200331
866121,MERCER CTY ST BK,1247183,20200331
866251,UNION ST BK,0,20200331
867070,STERLING FSB,0,20200331
867258,MERCANTILE BK,5060915,20200331
867632,INTERNATIONAL FNC BK,0,20200331
867650,PINNACLE BK,1053272,20200331
867856,CITIZENS ST BK,1129065,20200331
868059,SECURITY ST BK OF WARROAD,1127986,20200331
868442,MANSON ST BK,1143212,20200331
868572,HOME SVG BK,0,20200331
868844,PEOPLES SVG BK,1203910,20200331
868956,FIRST NORTHERN BK OF WY,1057243,20200331
869346,IOWA ST SVG BK,1202258,20200331
869551,DENISON ST BK,1058286,20200331
869663,CITIZENS 1ST BK,0,20200331
869953,ALAMOSA ST BK,1061222,20200331
870539,PEOPLES BK,1133174,20200331
870650,CITIZENS NB OF GREATER STL,1140930,20200331
870856,FIRST NB OF HOPE,1472079,20200331
870913,BUCKEYE ST BK,5314748,20200331
871358,BANK OF HOLYROOD,1062788,20200331
871648,SPENCER COUNTY BK,0,20200331
871769,FARMERS & MRCH BK,3649950,20200331
871956,FIRST BK,1107492,20200331
872047,DECORAH B&TC,1201738,20200331
872579,HIBERNIA BK,0,20200331
873259,MID AMER BK,1978151,20200331
874050,CITIZENS BK MN,1135114,20200331
874452,STATE BK OF NEW RICHLAND,1487327,20200331
874845,LAKE CITY BK,1208906,20200331
875048,COMMUNITY ST BK ROCK FALLS,1427659,20200331
875057,FARMERS ST BK,1109320,20200331
875132,GRAND RIDGE NB,4087830,20200331
875365,SUMITOMO MITSUI BKG CORP SF BR,0,20200331
875655,CITIZENS ST BK,2780717,20200331
875758,FIRST TX BK,1100813,20200331
875879,WARSAW FS&LA,4843090,20200331
875936,FIRST BK,1082692,20200331
876157,ODIN ST BK,3072594,20200331
876634,CAPITAL CITY BK,1085509,20200331
876700,CENTREVILLE BK,0,20200331
877350,HORIZON FNCL BK,1126626,20200331
877752,CITIZENS NB OF PARK RAPIDS,1124613,20200331
877958,HOPETON ST BK,1992661,20200331
879336,STATE BK OF HERSCHER,1137453,20200331
879439,FELICIANA B&TC,4211336,20200331
879457,CORNERSTONE BK,3435283,20200331
879550,BANK OF NEW CAMBRIA,0,20200331
879644,BANK OF ADVANCE,2848073,20200331
879747,FARMERS ST BK OF WAUPACA,1209284,20200331
880332,PIKE NB,3447428,20200331
880855,BANK OF OLD MONROE,2315164,20200331
881012,FIRST COLUMBIA B&TC,1118283,20200331
881441,ALTON BK,1491548,20200331
881478,HERITAGE BK,2166124,20200331
881852,HIGH PLAINS BK,1060711,20200331
881900,MILLBURY NB,0,20200331
882242,ROLLING HILLS B&T,1202838,20200331
882541,BRIDGE CMNTY BK,1827923,20200331
882701,FAIRFIELD CTY BK,3824373,20200331
882952,OZARK BK,0,20200331
883351,LIBERTY ST BK,1126569,20200331
883959,BANK OF KREMLIN,5422531,20200331
884303,CHEMUNG CANAL TC,1133594,20200331
884358,FIRST ST BK OF LIVINGSTON,1135909,20200331
884376,PICKENS S&LA FA,0,20200331
884442,JACKSON COUNTY BK,1098590,20200331
884648,UNITED CMNTY BK,1201952,20200331
884657,RUSHFORD ST BK,1132195,20200331
885225,BANK OF DELMARVA,1249918,20200331
885252,CITIZENS BK,2952541,20200331
885430,ST LANDRY B&TC,1417203,20200331
885579,TIOGA FRANKLIN SVG BK,0,20200331
885869,COMMERCIAL BK OF TX NA,1107595,20200331
886204,WATERTOWN SVG BK,0,20200331
886624,CLEAR MNT BK,1076150,20200331
887340,FIRST ST BK,1139345,20200331
887461,MIZRAHI TEFAHOT BK LA BR,0,20200331
887827,HAMLER ST BK,0,20200331
887854,SHERWOOD CMNTY BK,0,20200331
888002,MIDDLESEX SVG BK,3932072,20200331
888141,FARMERS & MRCH B&TC,2178631,20200331
888271,HANCOCK CTY SVG BK FSB,0,20200331
888552,FIRST ST BK,1141021,20200331
888833,NORTHEAST GA BK,1085572,20200331
890050,FIRST NB OF GILLETTE,1057908,20200331
890078,LAKE CITY FED BK,0,20200331
890603,COLLINSVILLE BK,2937100,20200331
890649,MOUNT VERNON B&TC,1140912,20200331
890742,BLACKHAWK B&T,1823345,20200331
890957,STRASBURG ST BK,1125692,20200331
891226,FARMERS & MRCH BK,5041521,20200331
891253,COLUMBUS ST BK,2100119,20200331
892205,WESTFIELD BK,3866382,20200331
892223,HICKSVILLE BK,1071333,20200331
893248,FIRST NB OF MUSCATINE,1245385,20200331
893640,NXT BK,3867464,20200331
893855,LEAD BK,2963501,20200331
894272,NEWPORT FED BK,3842108,20200331
894348,BANK OF WI DELLS,3059746,20200331
894544,FIRST SCTY B&TC,1207815,20200331
894834,TRUST BK,2730495,20200331
894946,FIRST FARMERS ST BK,3421446,20200331
895055,FIRST NB,4619437,20200331
895448,MILLEDGEVILLE ST BK,1143454,20200331
895710,CITIZENS & NORTHERN BK,1143623,20200331
896155,SHELL LAKE ST BK,1139251,20200331
896427,HENRY CTY BK,2513157,20200331
897170,PONCE BK,5115468,20200331
897237,CITIZENS BK OF MORGANTOWN,2638582,20200331
897330,BANK OF MORTON,3073911,20200331
897451,INTEGRITY BK PLUS,1925913,20200331
897648,MCGEHEE BK,3487965,20200331
897853,SECURITY BK OF SW MO,0,20200331
898458,BANK OF JACKSON HOLE,1895397,20200331
898579,FIRST FED CMNTY BK SSB,0,20200331
898627,CITIZENS BK,1357121,20200331
898850,FIRST LIBERTY BK,3435845,20200331
899008,WINCHESTER SVG BK,0,20200331
899156,FARMERS ST BK OF WATKINS,1124592,20200331
899343,WILSON & MUIR B&TC,1099122,20200331
899428,FIRST BK,1076123,20200331
899642,FIRST ST BK,2310217,20200331
899651,CITIZENS ST BK,1105818,20200331
900034,RAYNE ST B&TC,2227182,20200331
900146,CUSB BK,1200496,20200331
900306,NORTHERN B&TC,1246935,20200331
900379,WAKE FOREST FS&LA,3837467,20200331
900502,FULTON SAVINGS BANK,0,20200331
900678,CARTHAGE FS&LA,3793862,20200331
901134,COMMUNITY BK OF PARKERSBURG,1479144,20200331
901358,HERITAGE BK NA,2144739,20200331
901451,CITIZENS NB,1102161,20200331
901741,NORTHWEST B&TC,1020667,20200331
901938,FARMERS BK,1086122,20200331
901974,LYONS FED BK,0,20200331
902645,DEFIANCE ST BK,1416475,20200331
902672,HOME FED BK CORP,3066977,20200331
903240,BANK OF EDMONSON CTY,2155397,20200331
903455,BANK OF ZUMBROTA,1123111,20200331
903754,UNION ST BK OF WEST SALEM,0,20200331
903950,CENTRAL B&TC,1020920,20200331
904171,INFIRST BK,4442224,20200331
904359,CENTURY BK OF THE OZARKS,1095469,20200331
904845,BANK OF CADIZ & TC,1249619,20200331
905011,NATIONAL BK OF PAKISTAN NY BR,0,20200331
905356,OKLAHOMA ST BK,2725660,20200331
905673,GOUVERNEUR S&LA,3793077,20200331
906241,MALVERN NB,1099980,20200331
906410,TURBOTVILLE NB,1142813,20200331
906652,COMMUNITY ST BK,3199585,20200331
906915,JP MORGAN INTL FNC,1039502,20200331
907444,FIRST NB OF KY,2744849,20200331
907547,PREMIERBANK,1141629,20200331
908450,KIRKWOOD B&TC,1843558,20200331
908508,BANK OF CHINA NY BR,0,20200331
908553,HNB NB,0,20200331
908861,TRANSPECOS BKS SSB,2649588,20200331
909000,BANK OF BARODA NY BR,0,20200331
909055,PEOPLES B&TC CO,1097173,20200331
909514,NORTHERN TR INTL BKG CORP,1199611,20200331
909756,PRIME SECURITY BK,2130303,20200331
910079,EQUITABLE S&LC,0,20200331
910118,TIOGA ST BK,1048858,20200331
910239,BANK OF SUNSET & TC,2376727,20200331
910510,NORINCHUKIN BK NY BR,0,20200331
911160,PILGRIM BK,2098412,20200331
911339,FIRST NEIGH BK INC,1076169,20200331
911759,NEBRASKA ST BK,1051399,20200331
911973,UNION SVG BK,0,20200331
912550,LUSK ST BK,1051353,20200331
912578,HERITAGE ST BK,2398215,20200331
912756,STATE BK OF LAKE PARK,1132793,20200331
913146,STONE BK,4928344,20200331
913436,MINERS & MRCH BK,0,20200331
913753,INWOOD NB,1134498,20200331
913856,PINNACLE BK,1053272,20200331
914545,TRI CTY B&TC,1205286,20200331
914648,BANKFIRST FINANCIAL SVC,1247455,20200331
914853,CORNERSTONE ST BK,1125423,20200331
915056,PEOPLES BK OF MONITEAU CTY,3300260,20200331
915065,HAWAII NB,1142439,20200331
915878,THIRD FS&LA,3828036,20200331
915935,CITIZENS BK EDINBURG,4795863,20200331
916259,STATE BK OF LISMORE,1129186,20200331
916343,ANDERSON ST BK,1210114,20200331
916745,BNA BK,3326176,20200331
916811,RABOBANK NEDERLAND NY BR,0,20200331
916857,FIRSTOAK BK,4328083,20200331
917050,FIRST ST BK,1123858,20200331
917500,FIRST NB OF GROTON,0,20200331
917555,UBANK,1109601,20200331
917630,FIRST NB OF WILLIAMSON,0,20200331
917742,ASSOCIATED BK NA,1199563,20200331
917854,FIRST FARMERS & MERCHANTS NB,1247576,20200331
918132,WILLIAMSTOWN BK INC,0,20200331
918150,FIRST BK OF OKARCHE,0,20200331
918356,GRAND TIMBER BK,1128246,20200331
918477,HAVEN SVGS BK,3948439,20200331
918655,FIRST ST BK OF CANDO,1143922,20200331
918776,NEW FOUNDATION SAV BK,0,20200331
918879,LOGANSPORT SVGS BK,3848397,20200331
918918,SAFRA NB OF NY,2368106,20200331
918954,ESB FNCL,1051670,20200331
919344,BANK OF OKOLONA,2744326,20200331
919456,MID-AMERICA BK,2521059,20200331
919568,FIRST CAP BK,2366755,20200331
919773,BELMONT SVGS BK SSB,0,20200331
919812,GULF INTL BK UK NY BR,0,20200331
920210,JIM THORPE NEIGH BK,1406935,20200331
920359,BANK OF DIXON CTY,2467942,20200331
920733,WEST CENTRAL BK,1129944,20200331
920854,PIONEER BK,1964668,20200331
920975,FIRST SENTINEL BK,2702250,20200331
921039,FIRST AMER B&TC,1138188,20200331
921178,RIVERVIEW CMNTY BK,3180060,20200331
921655,COTTONWOOD VALLEY BK,1060690,20200331
921879,FIRST FS&LA OF GREENSBURG,0,20200331
921936,FARMERS ST BK,1209819,20200331
922111,SOCIETE GENERALE NY BR,0,20200331
922157,FIRST HERITAGE BK,1067916,20200331
922344,PEOPLES B&T,1209480,20200331
922559,UNITED VALLEY BK,1140211,20200331
922924,BANK OF YORK,1076208,20200331
923257,PEOPLES BK,0,20200331
923350,FIRST NB IN FRANKFORT,1064595,20200331
923707,LOWELL FIVE CENT SVG BK,4268349,20200331
923752,COMMUNITY NB&TC,1247398,20200331
923855,COMMUNITY FIRST BK,1123951,20200331
923949,STATE BK PEARL CITY,1246720,20200331
924058,JACKSBORO NB,1104503,20200331
924236,FIRST ST BK,1083587,20200331
924254,CITIZENS ST BK OF CHENEY KS,2146395,20200331
924357,FIRST NB OF MILACA,3342411,20200331
924405,DIME CMNTY BK,2487650,20200331
924553,COMMERCIAL ST BK,1065828,20200331
924843,SYCAMORE BK,1119589,20200331
924919,SUMITOMO MITSUI TR BK NY BR,0,20200331
924937,ALLIANCE CMNTY BK,1406971,20200331
925037,INB NA,1208054,20200331
925055,CITIZENS B&TC,1051401,20200331
925354,CALDWELL B&TC,1108985,20200331
925411,SUMITOMO MITSUI TR BK USA,4224297,20200331
925653,BANK OF TX,3929821,20200331
925813,UBS AG NY 787 7TH AVE WMA BR,0,20200331
926632,FOREST PARK NB&TC,1203853,20200331
926650,STATE BK OF SCOTIA,0,20200331
926959,BANK OF COUSHATTA,1104530,20200331
927077,MONROE SVGS BK,0,20200331
927134,FORRESTON ST BK,1916948,20200331
927479,BOGOTA SVG BK,5423547,20200331
928056,DBA GNBANK NA,1064915,20200331
928421,CITIZENS & FARMERS BK,2183493,20200331
928618,AMERISERV FNCL BK,1117316,20200331
929352,BELL BK,1417333,20200331
929802,STEUBEN TC,1486665,20200331
929932,MIDSOUTH BK,1136689,20200331
929978,HOME BK NA,3851191,20200331
930358,UNITED BKR BK,2291727,20200331
930442,BANK OF PONTIAC,1207712,20200331
930853,CLB THE CMNTY BK,1109722,20200331
930871,LINCOLN 1ST BK,3790487,20200331
930965,MANUFACTURERS BK,3133262,20200331
931038,CENTRAL BK IL,1492273,20200331
931047,BANK OF SALEM,1098004,20200331
931159,FIRST ST BK OF GOLVA,0,20200331
931207,BROWN BROS HARRIMAN TR CO N A,0,20200331
931270,NORTH CAMBRIDGE CO-OP BK,0,20200331
931355,HODGE B&TC,1130678,20200331
931458,FIRST NB OF HARVEYVILLE,2009717,20200331
931944,KEYSTONE SVGS BK,1131367,20200331
932633,BANK OF GIBSON CITY,1204618,20200331
932642,LOGAN COUNTY BK,0,20200331
932745,FIRST CMNTY BK,1208102,20200331
932978,FIRSTRUST SVG BK,0,20200331
933023,SHORE UNITED BK,2429838,20200331
933041,FARMERS NB,2198563,20200331
933256,ALERUS FNCL NA,2067007,20200331
933340,GRANT CTY ST BK,2920830,20200331
933377,FIDELITY CO-OP BK,3454220,20200331
933621,BURKE & HERBERT B&TC,0,20200331
933863,MERCHANTS BK OF CMRC,1030040,20200331
933966,CITIZENS BUS BK,1029222,20200331
933975,BANK OF UT,2935142,20200331
934271,CENLAR FSB,4439354,20200331
934329,BNY MELLON NA,3587146,20200331
934413,UNICREDIT BK NY BR,0,20200331
934646,REYNOLDS ST BK,0,20200331
934673,CULLMAN SVG BK,4096485,20200331
934954,CENTRAL BK OF AUDRAIN CTY,1094314,20200331
935111,MERCHANTS BK OF BANGOR,2298904,20200331
935250,BLUE RIDGE B&TC,1891317,20200331
935308,ONEUNITED BK,0,20200331
935559,SOUTHERN HERITAGE BK,4346676,20200331
935577,WCF FNCL BK,4974631,20200331
935719,FIRST NB,1417267,20200331
936136,OLD SECOND NB,1206911,20200331
936426,S&T BK,1071397,20200331
936462,MECHANICS BK,4759650,20200331
936583,THINK MUTUAL BK,0,20200331
936640,LEIGHTON ST BK,1137172,20200331
936837,GOODFIELD ST BK,3154333,20200331
936855,UMB BK NA,1049828,20200331
937339,STATE BK OF GRAYMONT,1718209,20200331
